task_id,src_endpoint,dst_endpoint,range_begin,range_end,src_ip,src_port,dst_ip,dst_port,packet_size
1e6dca5d-64cb-4cda-8614-ca5f0273d10d,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5500,5600,10.2.0.157,49002,10.2.0.81,9000,66
1e6dca5d-64cb-4cda-8614-ca5f0273d10d,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5500,5600,10.2.0.157,49002,10.2.0.81,9000,66
1e6dca5d-64cb-4cda-8614-ca5f0273d10d,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5500,5600,10.2.0.157,55158,13.209.96.73,9000,74
1e6dca5d-64cb-4cda-8614-ca5f0273d10d,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5500,5600,10.2.0.157,55158,13.209.96.73,9000,66
1e6dca5d-64cb-4cda-8614-ca5f0273d10d,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5500,5600,10.2.0.157,55158,13.209.96.73,9000,598
1e6dca5d-64cb-4cda-8614-ca5f0273d10d,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5500,5600,10.2.0.157,55158,13.209.96.73,9000,66
1e6dca5d-64cb-4cda-8614-ca5f0273d10d,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5500,5600,10.2.0.157,55158,13.209.96.73,9000,66
1e6dca5d-64cb-4cda-8614-ca5f0273d10d,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5500,5600,10.2.0.157,55164,13.209.96.73,9000,74
1e6dca5d-64cb-4cda-8614-ca5f0273d10d,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5500,5600,10.2.0.157,55164,13.209.96.73,9000,66
1e6dca5d-64cb-4cda-8614-ca5f0273d10d,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5500,5600,10.2.0.157,55164,13.209.96.73,9000,775
1e6dca5d-64cb-4cda-8614-ca5f0273d10d,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5500,5600,10.2.0.157,55164,13.209.96.73,9000,259
1e6dca5d-64cb-4cda-8614-ca5f0273d10d,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5500,5600,10.2.0.157,55164,13.209.96.73,9000,152
1e6dca5d-64cb-4cda-8614-ca5f0273d10d,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5500,5600,10.2.0.157,55164,13.209.96.73,9000,66
1e6dca5d-64cb-4cda-8614-ca5f0273d10d,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5500,5600,10.2.0.157,55164,13.209.96.73,9000,66
b2a692ba-e17c-4ce4-a472-cd5dc7a468b3,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5600,5700,10.2.0.145,54700,10.2.0.81,9000,74
b2a692ba-e17c-4ce4-a472-cd5dc7a468b3,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5600,5700,10.2.0.145,54700,10.2.0.81,9000,66
b2a692ba-e17c-4ce4-a472-cd5dc7a468b3,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5600,5700,10.2.0.145,54700,10.2.0.81,9000,327
b2a692ba-e17c-4ce4-a472-cd5dc7a468b3,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5600,5700,10.2.0.145,54700,10.2.0.81,9000,66
b2a692ba-e17c-4ce4-a472-cd5dc7a468b3,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5600,5700,10.2.0.145,54700,10.2.0.81,9000,66
b2a692ba-e17c-4ce4-a472-cd5dc7a468b3,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5600,5700,10.2.0.145,54702,10.2.0.81,9000,74
b2a692ba-e17c-4ce4-a472-cd5dc7a468b3,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5600,5700,10.2.0.145,54702,10.2.0.81,9000,66
b2a692ba-e17c-4ce4-a472-cd5dc7a468b3,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5600,5700,10.2.0.145,54702,10.2.0.81,9000,339
b2a692ba-e17c-4ce4-a472-cd5dc7a468b3,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5600,5700,10.2.0.145,54702,10.2.0.81,9000,66
b2a692ba-e17c-4ce4-a472-cd5dc7a468b3,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5600,5700,10.2.0.145,54702,10.2.0.81,9000,66
b2a692ba-e17c-4ce4-a472-cd5dc7a468b3,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5600,5700,10.2.0.145,53594,13.209.96.73,9000,74
b2a692ba-e17c-4ce4-a472-cd5dc7a468b3,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5600,5700,10.2.0.145,53594,13.209.96.73,9000,66
b2a692ba-e17c-4ce4-a472-cd5dc7a468b3,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5600,5700,10.2.0.145,53594,13.209.96.73,9000,598
b2a692ba-e17c-4ce4-a472-cd5dc7a468b3,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5600,5700,10.2.0.145,53594,13.209.96.73,9000,66
b2a692ba-e17c-4ce4-a472-cd5dc7a468b3,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5600,5700,10.2.0.145,53594,13.209.96.73,9000,66
b2a692ba-e17c-4ce4-a472-cd5dc7a468b3,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5600,5700,10.2.0.145,53600,13.209.96.73,9000,74
b2a692ba-e17c-4ce4-a472-cd5dc7a468b3,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5600,5700,10.2.0.145,53600,13.209.96.73,9000,66
b2a692ba-e17c-4ce4-a472-cd5dc7a468b3,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5600,5700,10.2.0.145,53600,13.209.96.73,9000,775
b2a692ba-e17c-4ce4-a472-cd5dc7a468b3,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5600,5700,10.2.0.145,53600,13.209.96.73,9000,259
b2a692ba-e17c-4ce4-a472-cd5dc7a468b3,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5600,5700,10.2.0.145,53600,13.209.96.73,9000,152
b2a692ba-e17c-4ce4-a472-cd5dc7a468b3,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5600,5700,10.2.0.145,53600,13.209.96.73,9000,66
b2a692ba-e17c-4ce4-a472-cd5dc7a468b3,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5600,5700,10.2.0.145,53600,13.209.96.73,9000,66
4b73945b-31a6-4850-b7bf-433e0d270a10,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5700,5800,10.2.1.147,37896,10.2.0.81,9000,74
4b73945b-31a6-4850-b7bf-433e0d270a10,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5700,5800,10.2.1.147,37896,10.2.0.81,9000,66
4b73945b-31a6-4850-b7bf-433e0d270a10,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5700,5800,10.2.1.147,37896,10.2.0.81,9000,327
4b73945b-31a6-4850-b7bf-433e0d270a10,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5700,5800,10.2.1.147,37896,10.2.0.81,9000,66
4b73945b-31a6-4850-b7bf-433e0d270a10,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5700,5800,10.2.1.147,37896,10.2.0.81,9000,66
4b73945b-31a6-4850-b7bf-433e0d270a10,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5700,5800,10.2.1.147,37900,10.2.0.81,9000,74
4b73945b-31a6-4850-b7bf-433e0d270a10,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5700,5800,10.2.1.147,37900,10.2.0.81,9000,66
4b73945b-31a6-4850-b7bf-433e0d270a10,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5700,5800,10.2.1.147,37900,10.2.0.81,9000,339
4b73945b-31a6-4850-b7bf-433e0d270a10,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5700,5800,10.2.1.147,37900,10.2.0.81,9000,66
4b73945b-31a6-4850-b7bf-433e0d270a10,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5700,5800,10.2.1.147,37900,10.2.0.81,9000,66
4b73945b-31a6-4850-b7bf-433e0d270a10,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5700,5800,10.2.1.147,49164,13.209.96.73,9000,74
4b73945b-31a6-4850-b7bf-433e0d270a10,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5700,5800,10.2.1.147,49164,13.209.96.73,9000,66
4b73945b-31a6-4850-b7bf-433e0d270a10,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5700,5800,10.2.1.147,49164,13.209.96.73,9000,598
4b73945b-31a6-4850-b7bf-433e0d270a10,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5700,5800,10.2.1.147,49164,13.209.96.73,9000,66
4b73945b-31a6-4850-b7bf-433e0d270a10,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5700,5800,10.2.1.147,49164,13.209.96.73,9000,66
4b73945b-31a6-4850-b7bf-433e0d270a10,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5700,5800,10.2.1.147,49166,13.209.96.73,9000,74
4b73945b-31a6-4850-b7bf-433e0d270a10,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5700,5800,10.2.1.147,49166,13.209.96.73,9000,66
4b73945b-31a6-4850-b7bf-433e0d270a10,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5700,5800,10.2.1.147,49166,13.209.96.73,9000,775
4b73945b-31a6-4850-b7bf-433e0d270a10,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5700,5800,10.2.1.147,49166,13.209.96.73,9000,257
4b73945b-31a6-4850-b7bf-433e0d270a10,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5700,5800,10.2.1.147,49166,13.209.96.73,9000,152
4b73945b-31a6-4850-b7bf-433e0d270a10,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5700,5800,10.2.1.147,49166,13.209.96.73,9000,66
4b73945b-31a6-4850-b7bf-433e0d270a10,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5700,5800,10.2.1.147,49166,13.209.96.73,9000,66
e6cceb0c-442f-420d-940e-5a7b95789d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5800,5900,10.2.2.191,43670,10.2.0.81,9000,74
e6cceb0c-442f-420d-940e-5a7b95789d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5800,5900,10.2.2.191,43670,10.2.0.81,9000,66
e6cceb0c-442f-420d-940e-5a7b95789d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5800,5900,10.2.2.191,43670,10.2.0.81,9000,327
e6cceb0c-442f-420d-940e-5a7b95789d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5800,5900,10.2.2.191,43670,10.2.0.81,9000,66
e6cceb0c-442f-420d-940e-5a7b95789d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5800,5900,10.2.2.191,43670,10.2.0.81,9000,66
e6cceb0c-442f-420d-940e-5a7b95789d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5800,5900,10.2.2.191,43674,10.2.0.81,9000,74
e6cceb0c-442f-420d-940e-5a7b95789d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5800,5900,10.2.2.191,43674,10.2.0.81,9000,66
e6cceb0c-442f-420d-940e-5a7b95789d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5800,5900,10.2.2.191,43674,10.2.0.81,9000,339
e6cceb0c-442f-420d-940e-5a7b95789d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5800,5900,10.2.2.191,43674,10.2.0.81,9000,66
e6cceb0c-442f-420d-940e-5a7b95789d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5800,5900,10.2.2.191,43674,10.2.0.81,9000,66
e6cceb0c-442f-420d-940e-5a7b95789d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5800,5900,10.2.2.191,43674,10.2.0.81,9000,66
e6cceb0c-442f-420d-940e-5a7b95789d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5800,5900,10.2.2.191,39210,13.209.96.73,9000,74
e6cceb0c-442f-420d-940e-5a7b95789d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5800,5900,10.2.2.191,39210,13.209.96.73,9000,66
e6cceb0c-442f-420d-940e-5a7b95789d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5800,5900,10.2.2.191,39210,13.209.96.73,9000,598
e6cceb0c-442f-420d-940e-5a7b95789d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5800,5900,10.2.2.191,39210,13.209.96.73,9000,66
e6cceb0c-442f-420d-940e-5a7b95789d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5800,5900,10.2.2.191,39210,13.209.96.73,9000,66
e6cceb0c-442f-420d-940e-5a7b95789d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5800,5900,10.2.2.191,39224,13.209.96.73,9000,74
e6cceb0c-442f-420d-940e-5a7b95789d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5800,5900,10.2.2.191,39224,13.209.96.73,9000,66
e6cceb0c-442f-420d-940e-5a7b95789d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5800,5900,10.2.2.191,39224,13.209.96.73,9000,774
e6cceb0c-442f-420d-940e-5a7b95789d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5800,5900,10.2.2.191,39224,13.209.96.73,9000,249
e6cceb0c-442f-420d-940e-5a7b95789d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5800,5900,10.2.2.191,39224,13.209.96.73,9000,152
e6cceb0c-442f-420d-940e-5a7b95789d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5800,5900,10.2.2.191,39224,13.209.96.73,9000,66
e6cceb0c-442f-420d-940e-5a7b95789d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5800,5900,10.2.2.191,39224,13.209.96.73,9000,66
20bc85b9-2a24-4a18-acf7-a643c3986d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5900,6000,10.2.0.157,49012,10.2.0.81,9000,74
20bc85b9-2a24-4a18-acf7-a643c3986d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5900,6000,10.2.0.157,49012,10.2.0.81,9000,66
20bc85b9-2a24-4a18-acf7-a643c3986d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5900,6000,10.2.0.157,49012,10.2.0.81,9000,327
20bc85b9-2a24-4a18-acf7-a643c3986d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5900,6000,10.2.0.157,49012,10.2.0.81,9000,66
20bc85b9-2a24-4a18-acf7-a643c3986d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5900,6000,10.2.0.157,49012,10.2.0.81,9000,66
20bc85b9-2a24-4a18-acf7-a643c3986d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5900,6000,10.2.0.157,49020,10.2.0.81,9000,74
20bc85b9-2a24-4a18-acf7-a643c3986d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5900,6000,10.2.0.157,49020,10.2.0.81,9000,66
20bc85b9-2a24-4a18-acf7-a643c3986d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5900,6000,10.2.0.157,49020,10.2.0.81,9000,339
20bc85b9-2a24-4a18-acf7-a643c3986d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5900,6000,10.2.0.157,49020,10.2.0.81,9000,66
20bc85b9-2a24-4a18-acf7-a643c3986d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5900,6000,10.2.0.157,49020,10.2.0.81,9000,66
20bc85b9-2a24-4a18-acf7-a643c3986d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5900,6000,10.2.0.157,49020,10.2.0.81,9000,66
20bc85b9-2a24-4a18-acf7-a643c3986d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5900,6000,10.2.0.157,55176,13.209.96.73,9000,74
20bc85b9-2a24-4a18-acf7-a643c3986d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5900,6000,10.2.0.157,55176,13.209.96.73,9000,66
20bc85b9-2a24-4a18-acf7-a643c3986d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5900,6000,10.2.0.157,55176,13.209.96.73,9000,598
20bc85b9-2a24-4a18-acf7-a643c3986d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5900,6000,10.2.0.157,55176,13.209.96.73,9000,66
20bc85b9-2a24-4a18-acf7-a643c3986d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5900,6000,10.2.0.157,55176,13.209.96.73,9000,66
20bc85b9-2a24-4a18-acf7-a643c3986d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5900,6000,10.2.0.157,55178,13.209.96.73,9000,74
20bc85b9-2a24-4a18-acf7-a643c3986d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5900,6000,10.2.0.157,55178,13.209.96.73,9000,66
20bc85b9-2a24-4a18-acf7-a643c3986d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5900,6000,10.2.0.157,55178,13.209.96.73,9000,775
20bc85b9-2a24-4a18-acf7-a643c3986d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5900,6000,10.2.0.157,55178,13.209.96.73,9000,257
20bc85b9-2a24-4a18-acf7-a643c3986d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5900,6000,10.2.0.157,55178,13.209.96.73,9000,152
20bc85b9-2a24-4a18-acf7-a643c3986d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5900,6000,10.2.0.157,55178,13.209.96.73,9000,66
20bc85b9-2a24-4a18-acf7-a643c3986d2f,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,5900,6000,10.2.0.157,55178,13.209.96.73,9000,66
5fef876e-7147-430d-978a-313eef3881da,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,6000,6100,10.2.0.145,54712,10.2.0.81,9000,74
5fef876e-7147-430d-978a-313eef3881da,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,6000,6100,10.2.0.145,54712,10.2.0.81,9000,66
5fef876e-7147-430d-978a-313eef3881da,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,6000,6100,10.2.0.145,54712,10.2.0.81,9000,327
5fef876e-7147-430d-978a-313eef3881da,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,6000,6100,10.2.0.145,54712,10.2.0.81,9000,66
5fef876e-7147-430d-978a-313eef3881da,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,6000,6100,10.2.0.145,54712,10.2.0.81,9000,66
5fef876e-7147-430d-978a-313eef3881da,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,6000,6100,10.2.0.145,54712,10.2.0.81,9000,66
5fef876e-7147-430d-978a-313eef3881da,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,6000,6100,10.2.0.145,54720,10.2.0.81,9000,74
5fef876e-7147-430d-978a-313eef3881da,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,6000,6100,10.2.0.145,54720,10.2.0.81,9000,66
5fef876e-7147-430d-978a-313eef3881da,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,6000,6100,10.2.0.145,54720,10.2.0.81,9000,339
5fef876e-7147-430d-978a-313eef3881da,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,6000,6100,10.2.0.145,54720,10.2.0.81,9000,66
5fef876e-7147-430d-978a-313eef3881da,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,6000,6100,10.2.0.145,54720,10.2.0.81,9000,66
5fef876e-7147-430d-978a-313eef3881da,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,6000,6100,10.2.0.145,53614,13.209.96.73,9000,74
5fef876e-7147-430d-978a-313eef3881da,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,6000,6100,10.2.0.145,53614,13.209.96.73,9000,66
5fef876e-7147-430d-978a-313eef3881da,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,6000,6100,10.2.0.145,53614,13.209.96.73,9000,598
5fef876e-7147-430d-978a-313eef3881da,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,6000,6100,10.2.0.145,53614,13.209.96.73,9000,66
5fef876e-7147-430d-978a-313eef3881da,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,6000,6100,10.2.0.145,53614,13.209.96.73,9000,66
5fef876e-7147-430d-978a-313eef3881da,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,6000,6100,10.2.0.145,53626,13.209.96.73,9000,74
5fef876e-7147-430d-978a-313eef3881da,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,6000,6100,10.2.0.145,53626,13.209.96.73,9000,66
5fef876e-7147-430d-978a-313eef3881da,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,6000,6100,10.2.0.145,53626,13.209.96.73,9000,775
5fef876e-7147-430d-978a-313eef3881da,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,6000,6100,10.2.0.145,53626,13.209.96.73,9000,255
5fef876e-7147-430d-978a-313eef3881da,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,6000,6100,10.2.0.145,53626,13.209.96.73,9000,152
